dataset_id,adjustment,score_method,program_left,lineage_left,program_right,lineage_right,n_donors,spearman_rho,permutation_p_two_sided,fdr_within_dataset_method_adjustment
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.1591304347826087,0.45215478452154784,0.616574706165747
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,-0.013913043478260868,0.9504049595040496,0.9583915558024029
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.2376923076923077,0.24567543245675433,0.42726162166392057
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.25846153846153846,0.21457854214578542,0.40149831170729083
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.27307692307692305,0.1815818418158184,0.36931900030335946
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.28076923076923077,0.17178282171782822,0.3554127345886101
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.04384615384615385,0.82991700829917,0.8891967946062537
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.46384615384615385,0.018998100189981004,0.06908400069084002
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.5321739130434783,0.007899210078992101,0.0417349569390887
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,-0.05739130434782608,0.7916208379162084,0.879578708795787
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,-0.13826086956521738,0.5145485451454854,0.663933606639336
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.2617391304347826,0.20707929207079293,0.40079862981443787
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.08695652173913042,0.6898310168983102,0.7959588656518963
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,-0.040869565217391296,0.8444155584441556,0.896724486843351
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.28769230769230764,0.1593840615938406,0.3403870139301859
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.16461538461538464,0.42295770422957707,0.5833899368683821
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.1776923076923077,0.38936106389361064,0.5562300912765866
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.3730769230769231,0.07069293070692931,0.192798901927989
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,-0.03230769230769231,0.8812118788121188,0.9195254387604719
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.33307692307692305,0.10538946105389461,0.26347365263473654
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.5339130434782609,0.009599040095990401,0.04607539246075392
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.588695652173913,0.0031996800319968005,0.03138147723689169
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.32260869565217387,0.12188781121887811,0.28127956435125717
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.38434782608695645,0.06239376062393761,0.1752382901244759
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.5904347826086956,0.0025997400259974,0.0311968803119688
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.6226086956521739,0.001999800019998,0.026664000266640002
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.25769230769230766,0.2126787321267873,0.40149831170729083
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.7438461538461538,9.999000099990002e-05,0.0029997000299970007
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.7546153846153847,9.999000099990002e-05,0.0029997000299970007
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.5615384615384615,0.0033996600339966003,0.03138147723689169
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.3492307692307692,0.0861913808619138,0.22484708050934032
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.7623076923076924,9.999000099990002e-05,0.0029997000299970007
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,-0.2208695652173913,0.297970202979702,0.45841569689184924
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.5904347826086956,0.0031996800319968005,0.03138147723689169
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.5356521739130434,0.007999200079992,0.0417349569390887
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.3878260869565217,0.061193880611938804,0.1752382901244759
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.027826086956521737,0.901009899010099,0.9293429631395834
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.6121739130434782,0.0016998300169983002,0.0254974502549745
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.32434782608695645,0.11788821117888211,0.28127956435125717
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.6982608695652174,0.0006999300069993001,0.013712914422843432
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.6756521739130433,0.0005999400059994001,0.013712914422843432
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.5695652173913043,0.0045995400459954,0.035364884564175164
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.41739130434782606,0.04459554044595541,0.14463418523012567
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.48260869565217385,0.0165983401659834,0.06224377562243775
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.49478260869565216,0.014198580141985802,0.05496224571091278
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.3913043478260869,0.0627937206279372,0.1752382901244759
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.40782608695652167,0.04939506049395061,0.15198480151984803
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.28086956521739126,0.18488151184881513,0.36976302369763026
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.2504347826086956,0.23427657234276572,0.41959983106167
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.23913043478260865,0.25847415258474155,0.42875712428757123
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,-0.18173913043478263,0.3848615138486151,0.5562300912765866
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.571304347826087,0.004899510048995101,0.035364884564175164
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.5730434782608694,0.004899510048995101,0.035364884564175164
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.1391304347826087,0.5201479852014799,0.6640187045125274
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.5130434782608695,0.011998800119988001,0.0496502073930538
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.5130434782608695,0.010498950104989501,0.04845669279225924
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.5095652173913043,0.0115988401159884,0.0496502073930538
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.5156521739130434,0.009499050094990502,0.04607539246075392
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.5591304347826086,0.005499450054994501,0.035364884564175164
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.5504347826086956,0.0051994800519948,0.035364884564175164
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.2504347826086956,0.24037596240375964,0.42419287483016405
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.5417391304347825,0.0072992700729927005,0.04171011470281543
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.4121739130434783,0.046295370462953706,0.14619590672511695
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.5539130434782608,0.005599440055994401,0.035364884564175164
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.6373913043478261,0.0007999200079992001,0.013712914422843432
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.4782608695652173,0.0197980201979802,0.069875365404636
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.31913043478260866,0.1327867213278672,0.295081602950816
GSE256398,disease_group_plus_qc,singscore,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.3660869565217391,0.07849215078492151,0.20931240209312404
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,-0.08347826086956521,0.6978302169783022,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.58,0.0038996100389961006,0.03899610038996101
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.646086956521739,0.0013998600139986002,0.023997600239976002
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.19304347826086957,0.36876312368763126,0.6232616175002218
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.3756521739130434,0.06919308069193081,0.2180781921807819
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.11652173913043477,0.5826417358264173,0.7945114579451146
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.08923076923076922,0.6715328467153284,0.8572759745302065
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.36846153846153845,0.071992800719928,0.2180781921807819
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.30153846153846153,0.1508849115088491,0.355023321197292
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.04538461538461538,0.8264173582641736,0.8784384719422795
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.17307692307692307,0.40805919408059194,0.666478806664788
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_1,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.2784615384615384,0.17838216178382163,0.3977380039773801
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.32,0.1341865813418658,0.3426040374685935
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.1695652173913043,0.4223577642235776,0.666478806664788
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,-0.21826086956521737,0.2947705229477052,0.5526947305269473
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.054782608695652164,0.8028197180281972,0.8739666573883152
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.3904347826086956,0.05649435056494351,0.18831450188314502
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.07826086956521738,0.7135286471352865,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.20076923076923076,0.33566643335666435,0.5843415658434157
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.20230769230769227,0.33296670332966705,0.5843415658434157
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.3638461538461538,0.07269273072692731,0.2180781921807819
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.586923076923077,0.0026997300269973002,0.029451600294516003
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.01923076923076923,0.9287071292870713,0.9444479280885472
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_2,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.3553846153846154,0.0842915708429157,0.23523229072441593
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,-0.13739130434782607,0.5215478452154785,0.7620633285508659
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,-0.06695652173913043,0.7563243675632437,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.17304347826086955,0.42015798420157985,0.666478806664788
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.04521739130434782,0.832016798320168,0.8784384719422795
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,-0.3321739130434782,0.11068893110688931,0.301878903018789
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,-0.32956521739130434,0.11828817118288171,0.30857783786838705
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,-0.2538461538461539,0.21847815218478153,0.45202376314092735
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,-0.13692307692307693,0.5081491850814919,0.7528136075281361
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,-0.12538461538461537,0.5461453854614539,0.7620633285508659
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,-0.19999999999999998,0.34066593340665935,0.5843415658434157
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.1815384615384615,0.385961403859614,0.64326900643269
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_3,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,-0.2592307692307692,0.20667933206679331,0.45027076239744446
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.006956521739130434,0.9766023397660234,0.9825017498250175
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.21826086956521737,0.3033696630336966,0.5600670702160553
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.25478260869565217,0.23467653234676533,0.47595240475952405
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.14608695652173911,0.49495050494950504,0.7424257574242576
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.17043478260869566,0.4276572342765723,0.666478806664788
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,-0.2617391304347826,0.21387861213878612,0.45027076239744446
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.050769230769230775,0.8084191580841916,0.8739666573883152
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.10461538461538461,0.6153384661533846,0.8147446124952723
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.15538461538461537,0.46225377462253775,0.7111596532654426
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,-0.06230769230769231,0.7697230276972302,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.1676923076923077,0.42025797420257976,0.666478806664788
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.06538461538461539,0.7533246675332467,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.4765217391304347,0.0193980601939806,0.08356307226420215
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.20434782608695648,0.3367663233676632,0.5843415658434157
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,-0.13391304347826086,0.5351464853514648,0.7620633285508659
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.11043478260869564,0.6056394360563944,0.8147446124952723
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.38608695652173913,0.0675932406759324,0.2180781921807819
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,-0.02695652173913043,0.8997100289971003,0.9227795169201028
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.27384615384615385,0.17898210178982102,0.3977380039773801
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.2823076923076923,0.16328367163283672,0.37680847299885395
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.3561538461538461,0.08339166083391661,0.23523229072441593
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.52,0.009099090090990901,0.064660200646602
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.14307692307692307,0.49365063493650635,0.7424257574242576
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.4715384615384615,0.017598240175982403,0.08122264696607263
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.5173913043478261,0.009499050094990502,0.064660200646602
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.07478260869565216,0.7310268973102689,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,-0.06782608695652173,0.7487251274872513,0.8632407787258657
