program_id,paper_id,program_name,cell_lineage,gene_symbol,direction,discovery_dataset,discovery_assay,disease_etiology,source_table,source_page,verified,data_lineage_class,notes
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TP53TG1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TRAPPC2L,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,CANX,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,ATP5E,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PDLIM1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,HTRA1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,APRT,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,ALDH1A2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,IFI6,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,VCAM1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,GNG5,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,MRPS33,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,GRIA2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,UPK1B,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,FIS1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TMBIM4,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PVRL2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TEX264,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,YIPF3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,HEG1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TMED9,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,KRT10,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,KIF22,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PLAUR,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PGLS,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,NACA,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,CXCL6,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,MFAP2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,DECR1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,B9D1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,CHI3L1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,LSR,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,IFT22,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,RPL14,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,SULF2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,SERP1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PLLP,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PRDX4,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,CAPNS1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,GMPR,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PDLIM4,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,G6PC3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,SNX10,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TMEM91,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,CBX3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PARD6B,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TNFRSF12A,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TMEM14C,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,COX4I1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,ZDHHC12,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,AGTRAP,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TRDC,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TPI1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,ANXA8,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,FCGRT,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PSMB8,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,CYSTM1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,LINC00162,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,FSTL1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,SDC4,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,ANXA8L1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,NEO1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,MDK,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TP53I3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,SSR3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,NR2F1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,RHBDD2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,PODXL,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,SEC61G,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,EIF3F,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,EVA1B,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,EPGN,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,TMEM160,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,CCDC109B,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,POLE4,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,LGALS3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,ATP6V0E1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,S100A11,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,LINC01358,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,SGK1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,RDH10,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,SNHG8,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
RAM2019_MES_MESOTHELIAL,Ramachandran2019_Nature,mesothelial marker program,mesenchymal_hsc_myofibroblast,C14orf2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 16,supplementary file,TRUE,REUSED,MESOTHELIAL; positive cluster marker (avg_logFC>0); external only outside GSE136103
